mics,hemisphere,network,label,network_int,salience_border,t1_gradient1_salience
1172.0,LH,Default,7Networks_LH_Default_PFC_7,1.0,1.0,
1172.0,LH,Default,7Networks_LH_Default_PFC_7,1.0,1.0,
1172.0,LH,Default,7Networks_LH_Default_PFC_7,1.0,1.0,
1172.0,LH,Default,7Networks_LH_Default_PFC_7,1.0,1.0,
1172.0,LH,Default,7Networks_LH_Default_PFC_7,1.0,1.0,
1172.0,LH,Default,7Networks_LH_Default_PFC_7,1.0,1.0,
1172.0,LH,Default,7Networks_LH_Default_PFC_7,1.0,1.0,
1170.0,LH,Default,7Networks_LH_Default_PFC_5,1.0,1.0,
1170.0,LH,Default,7Networks_LH_Default_PFC_5,1.0,1.0,
1170.0,LH,Default,7Networks_LH_Default_PFC_5,1.0,1.0,
1170.0,LH,Default,7Networks_LH_Default_PFC_5,1.0,1.0,
1170.0,LH,Default,7Networks_LH_Default_PFC_5,1.0,1.0,
1170.0,LH,Default,7Networks_LH_Default_PFC_5,1.0,1.0,
1170.0,LH,Default,7Networks_LH_Default_PFC_5,1.0,1.0,
1170.0,LH,Default,7Networks_LH_Default_PFC_5,1.0,1.0,
1170.0,LH,Default,7Networks_LH_Default_PFC_5,1.0,1.0,
1175.0,LH,Default,7Networks_LH_Default_PFC_10,1.0,1.0,
1175.0,LH,Default,7Networks_LH_Default_PFC_10,1.0,1.0,
1172.0,LH,Default,7Networks_LH_Default_PFC_7,1.0,1.0,
1172.0,LH,Default,7Networks_LH_Default_PFC_7,1.0,1.0,
1172.0,LH,Default,7Networks_LH_Default_PFC_7,1.0,1.0,
1172.0,LH,Default,7Networks_LH_Default_PFC_7,1.0,1.0,
1172.0,LH,Default,7Networks_LH_Default_PFC_7,1.0,1.0,
1172.0,LH,Default,7Networks_LH_Default_PFC_7,1.0,1.0,
1172.0,LH,Default,7Networks_LH_Default_PFC_7,1.0,1.0,
1172.0,LH,Default,7Networks_LH_Default_PFC_7,1.0,1.0,
1172.0,LH,Default,7Networks_LH_Default_PFC_7,1.0,1.0,
1172.0,LH,Default,7Networks_LH_Default_PFC_7,1.0,1.0,
1172.0,LH,Default,7Networks_LH_Default_PFC_7,1.0,1.0,
1172.0,LH,Default,7Networks_LH_Default_PFC_7,1.0,1.0,
1170.0,LH,Default,7Networks_LH_Default_PFC_5,1.0,1.0,
1170.0,LH,Default,7Networks_LH_Default_PFC_5,1.0,1.0,
1170.0,LH,Default,7Networks_LH_Default_PFC_5,1.0,1.0,
1170.0,LH,Default,7Networks_LH_Default_PFC_5,1.0,1.0,
1170.0,LH,Default,7Networks_LH_Default_PFC_5,1.0,1.0,
1170.0,LH,Default,7Networks_LH_Default_PFC_5,1.0,1.0,
1170.0,LH,Default,7Networks_LH_Default_PFC_5,1.0,1.0,
1170.0,LH,Default,7Networks_LH_Default_PFC_5,1.0,1.0,
1170.0,LH,Default,7Networks_LH_Default_PFC_5,1.0,1.0,
1175.0,LH,Default,7Networks_LH_Default_PFC_10,1.0,1.0,
1175.0,LH,Default,7Networks_LH_Default_PFC_10,1.0,1.0,
1172.0,LH,Default,7Networks_LH_Default_PFC_7,1.0,1.0,
1172.0,LH,Default,7Networks_LH_Default_PFC_7,1.0,1.0,
1172.0,LH,Default,7Networks_LH_Default_PFC_7,1.0,1.0,
1172.0,LH,Default,7Networks_LH_Default_PFC_7,1.0,1.0,
1172.0,LH,Default,7Networks_LH_Default_PFC_7,1.0,1.0,
1172.0,LH,Default,7Networks_LH_Default_PFC_7,1.0,1.0,
1172.0,LH,Default,7Networks_LH_Default_PFC_7,1.0,1.0,
1172.0,LH,Default,7Networks_LH_Default_PFC_7,1.0,1.0,
1172.0,LH,Default,7Networks_LH_Default_PFC_7,1.0,1.0,
1172.0,LH,Default,7Networks_LH_Default_PFC_7,1.0,1.0,
1172.0,LH,Default,7Networks_LH_Default_PFC_7,1.0,1.0,
1170.0,LH,Default,7Networks_LH_Default_PFC_5,1.0,1.0,
1170.0,LH,Default,7Networks_LH_Default_PFC_5,1.0,1.0,
1170.0,LH,Default,7Networks_LH_Default_PFC_5,1.0,1.0,
1170.0,LH,Default,7Networks_LH_Default_PFC_5,1.0,1.0,
1170.0,LH,Default,7Networks_LH_Default_PFC_5,1.0,1.0,
1170.0,LH,Default,7Networks_LH_Default_PFC_5,1.0,1.0,
1170.0,LH,Default,7Networks_LH_Default_PFC_5,1.0,1.0,
1170.0,LH,Default,7Networks_LH_Default_PFC_5,1.0,1.0,
1170.0,LH,Default,7Networks_LH_Default_PFC_5,1.0,1.0,
1175.0,LH,Default,7Networks_LH_Default_PFC_10,1.0,1.0,
1172.0,LH,Default,7Networks_LH_Default_PFC_7,1.0,1.0,
1172.0,LH,Default,7Networks_LH_Default_PFC_7,1.0,1.0,
1172.0,LH,Default,7Networks_LH_Default_PFC_7,1.0,1.0,
1172.0,LH,Default,7Networks_LH_Default_PFC_7,1.0,1.0,
1172.0,LH,Default,7Networks_LH_Default_PFC_7,1.0,1.0,
1172.0,LH,Default,7Networks_LH_Default_PFC_7,1.0,1.0,
1172.0,LH,Default,7Networks_LH_Default_PFC_7,1.0,1.0,
1172.0,LH,Default,7Networks_LH_Default_PFC_7,1.0,1.0,
1172.0,LH,Default,7Networks_LH_Default_PFC_7,1.0,1.0,
1172.0,LH,Default,7Networks_LH_Default_PFC_7,1.0,1.0,
1172.0,LH,Default,7Networks_LH_Default_PFC_7,1.0,1.0,
1170.0,LH,Default,7Networks_LH_Default_PFC_5,1.0,1.0,
1170.0,LH,Default,7Networks_LH_Default_PFC_5,1.0,1.0,
1170.0,LH,Default,7Networks_LH_Default_PFC_5,1.0,1.0,
1170.0,LH,Default,7Networks_LH_Default_PFC_5,1.0,1.0,
1170.0,LH,Default,7Networks_LH_Default_PFC_5,1.0,1.0,
1170.0,LH,Default,7Networks_LH_Default_PFC_5,1.0,1.0,
1170.0,LH,Default,7Networks_LH_Default_PFC_5,1.0,1.0,
1170.0,LH,Default,7Networks_LH_Default_PFC_5,1.0,1.0,
1170.0,LH,Default,7Networks_LH_Default_PFC_5,1.0,1.0,
1175.0,LH,Default,7Networks_LH_Default_PFC_10,1.0,1.0,
1172.0,LH,Default,7Networks_LH_Default_PFC_7,1.0,1.0,
1172.0,LH,Default,7Networks_LH_Default_PFC_7,1.0,1.0,
1172.0,LH,Default,7Networks_LH_Default_PFC_7,1.0,1.0,
1172.0,LH,Default,7Networks_LH_Default_PFC_7,1.0,1.0,
1172.0,LH,Default,7Networks_LH_Default_PFC_7,1.0,1.0,
1172.0,LH,Default,7Networks_LH_Default_PFC_7,1.0,1.0,
1172.0,LH,Default,7Networks_LH_Default_PFC_7,1.0,1.0,
1172.0,LH,Default,7Networks_LH_Default_PFC_7,1.0,1.0,
1172.0,LH,Default,7Networks_LH_Default_PFC_7,1.0,1.0,
1172.0,LH,Default,7Networks_LH_Default_PFC_7,1.0,1.0,
1172.0,LH,Default,7Networks_LH_Default_PFC_7,1.0,1.0,
1170.0,LH,Default,7Networks_LH_Default_PFC_5,1.0,1.0,
1170.0,LH,Default,7Networks_LH_Default_PFC_5,1.0,1.0,
1170.0,LH,Default,7Networks_LH_Default_PFC_5,1.0,1.0,
1170.0,LH,Default,7Networks_LH_Default_PFC_5,1.0,1.0,
1170.0,LH,Default,7Networks_LH_Default_PFC_5,1.0,1.0,
1170.0,LH,Default,7Networks_LH_Default_PFC_5,1.0,1.0,
1170.0,LH,Default,7Networks_LH_Default_PFC_5,1.0,1.0,
1170.0,LH,Default,7Networks_LH_Default_PFC_5,1.0,1.0,
1175.0,LH,Default,7Networks_LH_Default_PFC_10,1.0,1.0,
1172.0,LH,Default,7Networks_LH_Default_PFC_7,1.0,1.0,
1172.0,LH,Default,7Networks_LH_Default_PFC_7,1.0,1.0,
1172.0,LH,Default,7Networks_LH_Default_PFC_7,1.0,1.0,
1172.0,LH,Default,7Networks_LH_Default_PFC_7,1.0,1.0,
1172.0,LH,Default,7Networks_LH_Default_PFC_7,1.0,1.0,
1172.0,LH,Default,7Networks_LH_Default_PFC_7,1.0,1.0,
1172.0,LH,Default,7Networks_LH_Default_PFC_7,1.0,1.0,
1172.0,LH,Default,7Networks_LH_Default_PFC_7,1.0,1.0,
1172.0,LH,Default,7Networks_LH_Default_PFC_7,1.0,1.0,
1172.0,LH,Default,7Networks_LH_Default_PFC_7,1.0,1.0,
1170.0,LH,Default,7Networks_LH_Default_PFC_5,1.0,1.0,
1170.0,LH,Default,7Networks_LH_Default_PFC_5,1.0,1.0,
1170.0,LH,Default,7Networks_LH_Default_PFC_5,1.0,1.0,
1170.0,LH,Default,7Networks_LH_Default_PFC_5,1.0,1.0,
1170.0,LH,Default,7Networks_LH_Default_PFC_5,1.0,1.0,
1170.0,LH,Default,7Networks_LH_Default_PFC_5,1.0,1.0,
1170.0,LH,Default,7Networks_LH_Default_PFC_5,1.0,1.0,
1170.0,LH,Default,7Networks_LH_Default_PFC_5,1.0,1.0,
1172.0,LH,Default,7Networks_LH_Default_PFC_7,1.0,1.0,
1172.0,LH,Default,7Networks_LH_Default_PFC_7,1.0,1.0,
1172.0,LH,Default,7Networks_LH_Default_PFC_7,1.0,1.0,
1172.0,LH,Default,7Networks_LH_Default_PFC_7,1.0,1.0,
1172.0,LH,Default,7Networks_LH_Default_PFC_7,1.0,1.0,
1172.0,LH,Default,7Networks_LH_Default_PFC_7,1.0,1.0,
1172.0,LH,Default,7Networks_LH_Default_PFC_7,1.0,1.0,
1172.0,LH,Default,7Networks_LH_Default_PFC_7,1.0,1.0,
1172.0,LH,Default,7Networks_LH_Default_PFC_7,1.0,1.0,
1172.0,LH,Default,7Networks_LH_Default_PFC_7,1.0,1.0,
1170.0,LH,Default,7Networks_LH_Default_PFC_5,1.0,1.0,
1170.0,LH,Default,7Networks_LH_Default_PFC_5,1.0,1.0,
1170.0,LH,Default,7Networks_LH_Default_PFC_5,1.0,1.0,
1170.0,LH,Default,7Networks_LH_Default_PFC_5,1.0,1.0,
1170.0,LH,Default,7Networks_LH_Default_PFC_5,1.0,1.0,
1170.0,LH,Default,7Networks_LH_Default_PFC_5,1.0,1.0,
1135.0,LH,Cont,7Networks_LH_Cont_PFCl_1,0.0,1.0,
1135.0,LH,Cont,7Networks_LH_Cont_PFCl_1,0.0,1.0,
1172.0,LH,Default,7Networks_LH_Default_PFC_7,1.0,1.0,
1172.0,LH,Default,7Networks_LH_Default_PFC_7,1.0,1.0,
1172.0,LH,Default,7Networks_LH_Default_PFC_7,1.0,1.0,
1172.0,LH,Default,7Networks_LH_Default_PFC_7,1.0,1.0,
1172.0,LH,Default,7Networks_LH_Default_PFC_7,1.0,1.0,
1172.0,LH,Default,7Networks_LH_Default_PFC_7,1.0,1.0,
1172.0,LH,Default,7Networks_LH_Default_PFC_7,1.0,1.0,
1172.0,LH,Default,7Networks_LH_Default_PFC_7,1.0,1.0,
1172.0,LH,Default,7Networks_LH_Default_PFC_7,1.0,1.0,
1172.0,LH,Default,7Networks_LH_Default_PFC_7,1.0,1.0,
1170.0,LH,Default,7Networks_LH_Default_PFC_5,1.0,1.0,
1170.0,LH,Default,7Networks_LH_Default_PFC_5,1.0,1.0,
1170.0,LH,Default,7Networks_LH_Default_PFC_5,1.0,1.0,
1170.0,LH,Default,7Networks_LH_Default_PFC_5,1.0,1.0,
1135.0,LH,Cont,7Networks_LH_Cont_PFCl_1,0.0,1.0,
1135.0,LH,Cont,7Networks_LH_Cont_PFCl_1,0.0,1.0,
1135.0,LH,Cont,7Networks_LH_Cont_PFCl_1,0.0,1.0,
1172.0,LH,Default,7Networks_LH_Default_PFC_7,1.0,1.0,
1172.0,LH,Default,7Networks_LH_Default_PFC_7,1.0,1.0,
1172.0,LH,Default,7Networks_LH_Default_PFC_7,1.0,1.0,
1172.0,LH,Default,7Networks_LH_Default_PFC_7,1.0,1.0,
1172.0,LH,Default,7Networks_LH_Default_PFC_7,1.0,1.0,
1172.0,LH,Default,7Networks_LH_Default_PFC_7,1.0,1.0,
1172.0,LH,Default,7Networks_LH_Default_PFC_7,1.0,1.0,
1172.0,LH,Default,7Networks_LH_Default_PFC_7,1.0,1.0,
1172.0,LH,Default,7Networks_LH_Default_PFC_7,1.0,1.0,
1135.0,LH,Cont,7Networks_LH_Cont_PFCl_1,0.0,1.0,
1170.0,LH,Default,7Networks_LH_Default_PFC_5,1.0,1.0,
1135.0,LH,Cont,7Networks_LH_Cont_PFCl_1,0.0,1.0,
1170.0,LH,Default,7Networks_LH_Default_PFC_5,1.0,1.0,
1135.0,LH,Cont,7Networks_LH_Cont_PFCl_1,0.0,1.0,
1135.0,LH,Cont,7Networks_LH_Cont_PFCl_1,0.0,1.0,
1135.0,LH,Cont,7Networks_LH_Cont_PFCl_1,0.0,1.0,
1172.0,LH,Default,7Networks_LH_Default_PFC_7,1.0,1.0,
1172.0,LH,Default,7Networks_LH_Default_PFC_7,1.0,1.0,
1172.0,LH,Default,7Networks_LH_Default_PFC_7,1.0,1.0,
1172.0,LH,Default,7Networks_LH_Default_PFC_7,1.0,1.0,
1172.0,LH,Default,7Networks_LH_Default_PFC_7,1.0,1.0,
1172.0,LH,Default,7Networks_LH_Default_PFC_7,1.0,1.0,
1172.0,LH,Default,7Networks_LH_Default_PFC_7,1.0,1.0,
1135.0,LH,Cont,7Networks_LH_Cont_PFCl_1,0.0,1.0,
1135.0,LH,Cont,7Networks_LH_Cont_PFCl_1,0.0,1.0,
1135.0,LH,Cont,7Networks_LH_Cont_PFCl_1,0.0,1.0,
1135.0,LH,Cont,7Networks_LH_Cont_PFCl_1,0.0,1.0,
1135.0,LH,Cont,7Networks_LH_Cont_PFCl_1,0.0,1.0,
1135.0,LH,Cont,7Networks_LH_Cont_PFCl_1,0.0,1.0,
1135.0,LH,Cont,7Networks_LH_Cont_PFCl_1,0.0,1.0,
1135.0,LH,Cont,7Networks_LH_Cont_PFCl_1,0.0,1.0,
1136.0,LH,Cont,7Networks_LH_Cont_PFCl_2,0.0,1.0,
1136.0,LH,Cont,7Networks_LH_Cont_PFCl_2,0.0,1.0,
1172.0,LH,Default,7Networks_LH_Default_PFC_7,1.0,1.0,
1136.0,LH,Cont,7Networks_LH_Cont_PFCl_2,0.0,1.0,
1172.0,LH,Default,7Networks_LH_Default_PFC_7,1.0,1.0,
1135.0,LH,Cont,7Networks_LH_Cont_PFCl_1,0.0,1.0,
1135.0,LH,Cont,7Networks_LH_Cont_PFCl_1,0.0,1.0,
1135.0,LH,Cont,7Networks_LH_Cont_PFCl_1,0.0,1.0,
1135.0,LH,Cont,7Networks_LH_Cont_PFCl_1,0.0,1.0,
1135.0,LH,Cont,7Networks_LH_Cont_PFCl_1,0.0,1.0,
1135.0,LH,Cont,7Networks_LH_Cont_PFCl_1,0.0,1.0,
1135.0,LH,Cont,7Networks_LH_Cont_PFCl_1,0.0,1.0,
1135.0,LH,Cont,7Networks_LH_Cont_PFCl_1,0.0,1.0,
1135.0,LH,Cont,7Networks_LH_Cont_PFCl_1,0.0,1.0,
1136.0,LH,Cont,7Networks_LH_Cont_PFCl_2,0.0,1.0,
1136.0,LH,Cont,7Networks_LH_Cont_PFCl_2,0.0,1.0,
1136.0,LH,Cont,7Networks_LH_Cont_PFCl_2,0.0,1.0,
1136.0,LH,Cont,7Networks_LH_Cont_PFCl_2,0.0,1.0,
1135.0,LH,Cont,7Networks_LH_Cont_PFCl_1,0.0,1.0,
1135.0,LH,Cont,7Networks_LH_Cont_PFCl_1,0.0,1.0,
1135.0,LH,Cont,7Networks_LH_Cont_PFCl_1,0.0,1.0,
1135.0,LH,Cont,7Networks_LH_Cont_PFCl_1,0.0,1.0,
1135.0,LH,Cont,7Networks_LH_Cont_PFCl_1,0.0,1.0,
1135.0,LH,Cont,7Networks_LH_Cont_PFCl_1,0.0,1.0,
1135.0,LH,Cont,7Networks_LH_Cont_PFCl_1,0.0,1.0,
1135.0,LH,Cont,7Networks_LH_Cont_PFCl_1,0.0,1.0,
1135.0,LH,Cont,7Networks_LH_Cont_PFCl_1,0.0,1.0,
1136.0,LH,Cont,7Networks_LH_Cont_PFCl_2,0.0,1.0,
1136.0,LH,Cont,7Networks_LH_Cont_PFCl_2,0.0,1.0,
1136.0,LH,Cont,7Networks_LH_Cont_PFCl_2,0.0,1.0,
1136.0,LH,Cont,7Networks_LH_Cont_PFCl_2,0.0,1.0,
1135.0,LH,Cont,7Networks_LH_Cont_PFCl_1,0.0,1.0,
1135.0,LH,Cont,7Networks_LH_Cont_PFCl_1,0.0,1.0,
1135.0,LH,Cont,7Networks_LH_Cont_PFCl_1,0.0,1.0,
1135.0,LH,Cont,7Networks_LH_Cont_PFCl_1,0.0,1.0,
1135.0,LH,Cont,7Networks_LH_Cont_PFCl_1,0.0,1.0,
1135.0,LH,Cont,7Networks_LH_Cont_PFCl_1,0.0,1.0,
1135.0,LH,Cont,7Networks_LH_Cont_PFCl_1,0.0,1.0,
1135.0,LH,Cont,7Networks_LH_Cont_PFCl_1,0.0,1.0,
1136.0,LH,Cont,7Networks_LH_Cont_PFCl_2,0.0,1.0,
1136.0,LH,Cont,7Networks_LH_Cont_PFCl_2,0.0,1.0,
1136.0,LH,Cont,7Networks_LH_Cont_PFCl_2,0.0,1.0,
1136.0,LH,Cont,7Networks_LH_Cont_PFCl_2,0.0,1.0,
1135.0,LH,Cont,7Networks_LH_Cont_PFCl_1,0.0,1.0,
1135.0,LH,Cont,7Networks_LH_Cont_PFCl_1,0.0,1.0,
1135.0,LH,Cont,7Networks_LH_Cont_PFCl_1,0.0,1.0,
1135.0,LH,Cont,7Networks_LH_Cont_PFCl_1,0.0,1.0,
1135.0,LH,Cont,7Networks_LH_Cont_PFCl_1,0.0,1.0,
1135.0,LH,Cont,7Networks_LH_Cont_PFCl_1,0.0,1.0,
1135.0,LH,Cont,7Networks_LH_Cont_PFCl_1,0.0,1.0,
1136.0,LH,Cont,7Networks_LH_Cont_PFCl_2,0.0,1.0,
1136.0,LH,Cont,7Networks_LH_Cont_PFCl_2,0.0,1.0,
1136.0,LH,Cont,7Networks_LH_Cont_PFCl_2,0.0,1.0,
1136.0,LH,Cont,7Networks_LH_Cont_PFCl_2,0.0,1.0,
1135.0,LH,Cont,7Networks_LH_Cont_PFCl_1,0.0,1.0,
1135.0,LH,Cont,7Networks_LH_Cont_PFCl_1,0.0,1.0,
1135.0,LH,Cont,7Networks_LH_Cont_PFCl_1,0.0,1.0,
1135.0,LH,Cont,7Networks_LH_Cont_PFCl_1,0.0,1.0,
1135.0,LH,Cont,7Networks_LH_Cont_PFCl_1,0.0,1.0,
1135.0,LH,Cont,7Networks_LH_Cont_PFCl_1,0.0,1.0,
1136.0,LH,Cont,7Networks_LH_Cont_PFCl_2,0.0,1.0,
1136.0,LH,Cont,7Networks_LH_Cont_PFCl_2,0.0,1.0,
1136.0,LH,Cont,7Networks_LH_Cont_PFCl_2,0.0,1.0,
1135.0,LH,Cont,7Networks_LH_Cont_PFCl_1,0.0,1.0,
1135.0,LH,Cont,7Networks_LH_Cont_PFCl_1,0.0,1.0,
1135.0,LH,Cont,7Networks_LH_Cont_PFCl_1,0.0,1.0,
1135.0,LH,Cont,7Networks_LH_Cont_PFCl_1,0.0,1.0,
1135.0,LH,Cont,7Networks_LH_Cont_PFCl_1,0.0,1.0,
1135.0,LH,Cont,7Networks_LH_Cont_PFCl_1,0.0,1.0,
1136.0,LH,Cont,7Networks_LH_Cont_PFCl_2,0.0,1.0,
1136.0,LH,Cont,7Networks_LH_Cont_PFCl_2,0.0,1.0,
1136.0,LH,Cont,7Networks_LH_Cont_PFCl_2,0.0,1.0,
1135.0,LH,Cont,7Networks_LH_Cont_PFCl_1,0.0,1.0,
1135.0,LH,Cont,7Networks_LH_Cont_PFCl_1,0.0,1.0,
1135.0,LH,Cont,7Networks_LH_Cont_PFCl_1,0.0,1.0,
1135.0,LH,Cont,7Networks_LH_Cont_PFCl_1,0.0,1.0,
1135.0,LH,Cont,7Networks_LH_Cont_PFCl_1,0.0,1.0,
1136.0,LH,Cont,7Networks_LH_Cont_PFCl_2,0.0,1.0,
1136.0,LH,Cont,7Networks_LH_Cont_PFCl_2,0.0,1.0,
1135.0,LH,Cont,7Networks_LH_Cont_PFCl_1,0.0,1.0,
1135.0,LH,Cont,7Networks_LH_Cont_PFCl_1,0.0,1.0,
1135.0,LH,Cont,7Networks_LH_Cont_PFCl_1,0.0,1.0,
1135.0,LH,Cont,7Networks_LH_Cont_PFCl_1,0.0,1.0,
1135.0,LH,Cont,7Networks_LH_Cont_PFCl_1,0.0,1.0,
1136.0,LH,Cont,7Networks_LH_Cont_PFCl_2,0.0,1.0,
1136.0,LH,Cont,7Networks_LH_Cont_PFCl_2,0.0,1.0,
1135.0,LH,Cont,7Networks_LH_Cont_PFCl_1,0.0,1.0,
1135.0,LH,Cont,7Networks_LH_Cont_PFCl_1,0.0,1.0,
1135.0,LH,Cont,7Networks_LH_Cont_PFCl_1,0.0,1.0,
1135.0,LH,Cont,7Networks_LH_Cont_PFCl_1,0.0,1.0,
1136.0,LH,Cont,7Networks_LH_Cont_PFCl_2,0.0,1.0,
1135.0,LH,Cont,7Networks_LH_Cont_PFCl_1,0.0,1.0,
1135.0,LH,Cont,7Networks_LH_Cont_PFCl_1,0.0,1.0,
1135.0,LH,Cont,7Networks_LH_Cont_PFCl_1,0.0,1.0,
1135.0,LH,Cont,7Networks_LH_Cont_PFCl_1,0.0,1.0,
1137.0,LH,Cont,7Networks_LH_Cont_PFCl_3,0.0,1.0,
1137.0,LH,Cont,7Networks_LH_Cont_PFCl_3,0.0,1.0,
1135.0,LH,Cont,7Networks_LH_Cont_PFCl_1,0.0,1.0,
1135.0,LH,Cont,7Networks_LH_Cont_PFCl_1,0.0,1.0,
1137.0,LH,Cont,7Networks_LH_Cont_PFCl_3,0.0,1.0,
1137.0,LH,Cont,7Networks_LH_Cont_PFCl_3,0.0,1.0,
1135.0,LH,Cont,7Networks_LH_Cont_PFCl_1,0.0,1.0,
1137.0,LH,Cont,7Networks_LH_Cont_PFCl_3,0.0,1.0,
1137.0,LH,Cont,7Networks_LH_Cont_PFCl_3,0.0,1.0,
1137.0,LH,Cont,7Networks_LH_Cont_PFCl_3,0.0,1.0,
1067.0,LH,SomMot,7Networks_LH_SomMot_36,5.0,1.0,
1067.0,LH,SomMot,7Networks_LH_SomMot_36,5.0,1.0,
1067.0,LH,SomMot,7Networks_LH_SomMot_36,5.0,1.0,
1067.0,LH,SomMot,7Networks_LH_SomMot_36,5.0,1.0,
1084.0,LH,DorsAttn,7Networks_LH_DorsAttn_Post_16,2.0,1.0,
1084.0,LH,DorsAttn,7Networks_LH_DorsAttn_Post_16,2.0,1.0,
1084.0,LH,DorsAttn,7Networks_LH_DorsAttn_Post_16,2.0,1.0,
1084.0,LH,DorsAttn,7Networks_LH_DorsAttn_Post_16,2.0,1.0,
1084.0,LH,DorsAttn,7Networks_LH_DorsAttn_Post_16,2.0,1.0,
1084.0,LH,DorsAttn,7Networks_LH_DorsAttn_Post_16,2.0,1.0,
1084.0,LH,DorsAttn,7Networks_LH_DorsAttn_Post_16,2.0,1.0,
1084.0,LH,DorsAttn,7Networks_LH_DorsAttn_Post_16,2.0,1.0,
1084.0,LH,DorsAttn,7Networks_LH_DorsAttn_Post_16,2.0,1.0,
1084.0,LH,DorsAttn,7Networks_LH_DorsAttn_Post_16,2.0,1.0,
1084.0,LH,DorsAttn,7Networks_LH_DorsAttn_Post_16,2.0,1.0,
1084.0,LH,DorsAttn,7Networks_LH_DorsAttn_Post_16,2.0,1.0,
1084.0,LH,DorsAttn,7Networks_LH_DorsAttn_Post_16,2.0,1.0,
1082.0,LH,DorsAttn,7Networks_LH_DorsAttn_Post_14,2.0,1.0,
1082.0,LH,DorsAttn,7Networks_LH_DorsAttn_Post_14,2.0,1.0,
1082.0,LH,DorsAttn,7Networks_LH_DorsAttn_Post_14,2.0,1.0,
1082.0,LH,DorsAttn,7Networks_LH_DorsAttn_Post_14,2.0,1.0,
1081.0,LH,DorsAttn,7Networks_LH_DorsAttn_Post_13,2.0,1.0,
1081.0,LH,DorsAttn,7Networks_LH_DorsAttn_Post_13,2.0,1.0,
1081.0,LH,DorsAttn,7Networks_LH_DorsAttn_Post_13,2.0,1.0,
1081.0,LH,DorsAttn,7Networks_LH_DorsAttn_Post_13,2.0,1.0,
1081.0,LH,DorsAttn,7Networks_LH_DorsAttn_Post_13,2.0,1.0,
1081.0,LH,DorsAttn,7Networks_LH_DorsAttn_Post_13,2.0,1.0,
1081.0,LH,DorsAttn,7Networks_LH_DorsAttn_Post_13,2.0,1.0,
1081.0,LH,DorsAttn,7Networks_LH_DorsAttn_Post_13,2.0,1.0,
1081.0,LH,DorsAttn,7Networks_LH_DorsAttn_Post_13,2.0,1.0,
1081.0,LH,DorsAttn,7Networks_LH_DorsAttn_Post_13,2.0,1.0,
1081.0,LH,DorsAttn,7Networks_LH_DorsAttn_Post_13,2.0,1.0,
1031.0,LH,Vis,7Networks_LH_Vis_31,6.0,1.0,
1031.0,LH,Vis,7Networks_LH_Vis_31,6.0,1.0,
1031.0,LH,Vis,7Networks_LH_Vis_31,6.0,1.0,
1031.0,LH,Vis,7Networks_LH_Vis_31,6.0,1.0,
1031.0,LH,Vis,7Networks_LH_Vis_31,6.0,1.0,
1031.0,LH,Vis,7Networks_LH_Vis_31,6.0,1.0,
1031.0,LH,Vis,7Networks_LH_Vis_31,6.0,1.0,
1031.0,LH,Vis,7Networks_LH_Vis_31,6.0,1.0,
1031.0,LH,Vis,7Networks_LH_Vis_31,6.0,1.0,
1031.0,LH,Vis,7Networks_LH_Vis_31,6.0,1.0,
1031.0,LH,Vis,7Networks_LH_Vis_31,6.0,1.0,
1031.0,LH,Vis,7Networks_LH_Vis_31,6.0,1.0,
1027.0,LH,Vis,7Networks_LH_Vis_27,6.0,1.0,
1027.0,LH,Vis,7Networks_LH_Vis_27,6.0,1.0,
1027.0,LH,Vis,7Networks_LH_Vis_27,6.0,1.0,
1027.0,LH,Vis,7Networks_LH_Vis_27,6.0,1.0,
1027.0,LH,Vis,7Networks_LH_Vis_27,6.0,1.0,
1027.0,LH,Vis,7Networks_LH_Vis_27,6.0,1.0,
1027.0,LH,Vis,7Networks_LH_Vis_27,6.0,1.0,
1027.0,LH,Vis,7Networks_LH_Vis_27,6.0,1.0,
1027.0,LH,Vis,7Networks_LH_Vis_27,6.0,1.0,
1029.0,LH,Vis,7Networks_LH_Vis_29,6.0,1.0,
1024.0,LH,Vis,7Networks_LH_Vis_24,6.0,1.0,
1024.0,LH,Vis,7Networks_LH_Vis_24,6.0,1.0,
1196.0,LH,Default,7Networks_LH_Default_pCunPCC_7,1.0,1.0,
1196.0,LH,Default,7Networks_LH_Default_pCunPCC_7,1.0,1.0,
1196.0,LH,Default,7Networks_LH_Default_pCunPCC_7,1.0,1.0,
1196.0,LH,Default,7Networks_LH_Default_pCunPCC_7,1.0,1.0,
1195.0,LH,Default,7Networks_LH_Default_pCunPCC_6,1.0,1.0,
1195.0,LH,Default,7Networks_LH_Default_pCunPCC_6,1.0,1.0,
1195.0,LH,Default,7Networks_LH_Default_pCunPCC_6,1.0,1.0,
1195.0,LH,Default,7Networks_LH_Default_pCunPCC_6,1.0,1.0,
1195.0,LH,Default,7Networks_LH_Default_pCunPCC_6,1.0,1.0,
1195.0,LH,Default,7Networks_LH_Default_pCunPCC_6,1.0,1.0,
1195.0,LH,Default,7Networks_LH_Default_pCunPCC_6,1.0,1.0,
1195.0,LH,Default,7Networks_LH_Default_pCunPCC_6,1.0,1.0,
1195.0,LH,Default,7Networks_LH_Default_pCunPCC_6,1.0,1.0,
1195.0,LH,Default,7Networks_LH_Default_pCunPCC_6,1.0,1.0,
